epoch,step,loss
0,96,1.9193091405472131
0,97,1.997373335730931
0,98,1.9858767009679001
0,99,1.9636077599069302
0,100,1.9425170539537107
0,101,1.8748293518085424
0,102,1.9164606689724437
0,103,1.9128768054143073
0,104,1.8831175555625608
0,105,1.9091530675081343
0,106,1.9322329668435598
0,107,2.002031752899246
0,108,1.9130653890145732
0,109,1.914783896529489
0,110,1.896734078881054
0,111,1.8040624185799776
0,112,1.8992190474071402
0,113,1.9050937375819195
0,114,2.0277601806340555
0,115,1.8984490991944762
0,116,1.927532149647838
0,117,1.915981552017867
0,118,1.8653677397271202
0,119,1.987788632248039
0,120,1.9757829404106353
0,121,1.985894305552109
0,122,1.9095658808068028
0,123,2.0343167873231223
0,124,1.903584267723806
0,125,2.012782437145183
0,126,2.102890591555379
0,127,1.9538354884655793
0,128,1.9850083176618556
0,129,2.028133550764536
0,130,2.0075736612079593
0,131,1.9644835321293577
0,132,2.054294295177539
0,133,2.006092165784417
0,134,2.090636597751419
0,135,2.0280663772835545
0,136,2.157875162906039
0,137,2.0467535168688378
0,138,2.0744923984205625
0,139,2.135045427812894
0,140,2.0356575343178
0,141,2.1104337322996938
0,142,2.1652880765889133
0,143,2.019428503543575
0,144,2.1079088893540767
0,145,2.1095599173673487
0,146,2.132580649141334
0,147,2.0276315816701462
0,148,2.0185518524600794
0,149,2.1049222850183766
0,150,2.087137368612857
0,151,2.077553426533006
0,152,2.0744420974408477
0,153,2.0146386328064554
0,154,2.0512867421711114
0,155,2.044965459339504
0,156,1.9849291772924613
0,157,2.104064090787182
0,158,2.0244879644241833
0,159,1.9312441401170994
0,160,2.0137418222942727
0,161,1.9224755848221273
0,162,2.0011470884687217
0,163,2.0106875803105235
0,164,1.9031606569537365
0,165,1.9843581382274214
0,166,1.949460512109913
0,167,1.9632678001462947
0,168,2.0111254713307227
0,169,1.898973890841706
0,170,1.8694007905086887
0,171,1.8593845293307683
0,172,1.8608029852435637
0,173,1.8964549079251354
0,174,1.9170801556335313
0,175,1.9145686019194377
0,176,1.9437965619049855
0,177,1.9057656448020828
0,178,1.9814184588787473
0,179,1.900046940389544
0,180,2.0546927471633323
0,181,1.9561846427110825
0,182,1.8890107456236358
0,183,1.885972092856316
0,184,1.9718927617994861
0,185,1.9453702985265178
0,186,2.0014519628576433
0,187,1.9989645150550153
0,188,1.9814586517857364
0,189,1.9527067500087432
0,190,1.929299907546388
0,191,1.992661973362944
0,192,2.0676033605144695
0,193,2.0450361800884997
0,194,1.98124959710169
0,195,2.060965622808329
0,196,2.079819855958402
0,197,2.024003490196757
0,198,2.082843596832491
0,199,2.0842778096730106
0,200,2.0296158951726357
0,201,2.1091838930901767
0,202,2.122951681683201
0,203,2.1517346139354614
0,204,2.1519667431853358
0,205,2.0310958216164123
0,206,2.052791727432124
0,207,2.124142432822295
0,208,2.1218045699958217
0,209,2.1186319077230267
0,210,2.2813523274019714
0,211,2.1122100893882636
0,212,2.134557698189139
0,213,2.1188162104652584
0,214,2.096311822180314
0,215,2.0399680431197487
0,216,2.085112361334083
0,217,1.9994837884386154
0,218,2.0168643347957724
0,219,1.9947304901880885
0,220,2.013195948589301
0,221,2.114847797404635
0,222,1.8957730808280044
0,223,2.0135793674580498
0,224,1.8889677455594127
1,225,1.458039848073964
1,226,1.5460673128764868
1,227,1.504717375397715
1,228,1.4573012231331044
1,229,1.4848130901313024
1,230,1.56355888267059
1,231,1.5015823571170825
1,232,1.5568811395663036
1,233,1.5556506424485788
1,234,1.5273891149458934
1,235,1.6729807443104918
1,236,1.6024531284854797
1,237,1.473583220627278
1,238,1.5873149756436264
1,239,1.5470920911238624
1,240,1.6240076067636524
1,241,1.5419677647459513
1,242,1.5750661003353377
1,243,1.604270568400278
1,244,1.6195542098406834
1,245,1.512551363693215
1,246,1.5512323162362758
1,247,1.538738816187347
1,248,1.523540500952422
1,249,1.6374554714326057
1,250,1.5617327413218791
1,251,1.47014238082883
1,252,1.5702675267395574
1,253,1.621243066229658
1,254,1.5571846373123912
1,255,1.4197799438717218
1,256,1.4615828039634524
1,257,1.539144584480009
1,258,1.430478398668172
1,259,1.478273302568064
1,260,1.4852898212659407
1,261,1.3910378734550464
1,262,1.4256765594694965
1,263,1.25838728526571
1,264,1.361640443378324
1,265,1.3933277842629848
1,266,1.3374195711587524
1,267,1.4760994293186587
1,268,1.3185127787904585
1,269,1.3644740096396348
1,270,1.3904204584612305
1,271,1.4543310054533949
1,272,1.3098510080480537
1,273,1.4401781680875996
1,274,1.383902833151982
1,275,1.3366685813447245
1,276,1.412160146843826
1,277,1.403243960570094
1,278,1.3683988532831057
1,279,1.407850096857338
1,280,1.3918167289633085
1,281,1.424185644838766
1,282,1.4596744208297243
1,283,1.5144770642293275
1,284,1.3823579999390698
1,285,1.5603465602763567
1,286,1.365815800960101
1,287,1.4657382463299071
1,288,1.5127336917360994
1,289,1.5073409552352368
1,290,1.4720134641811875
1,291,1.5023844651969096
1,292,1.497471386692154
1,293,1.5015795386300859
1,294,1.581960522653307
1,295,1.565185875533567
1,296,1.5198878656129906
1,297,1.6059832215200136
1,298,1.5820450794701226
1,299,1.6121503568865465
1,300,1.6069178811370903
1,301,1.5369786580204807
1,302,1.5524442127412874
1,303,1.6188554561570594
1,304,1.6120490888190862
1,305,1.5795271863275666
1,306,1.5844917916133834
1,307,1.6395927418208345
1,308,1.5422750552972735
1,309,1.5944512012307657
1,310,1.55137552000409
1,311,1.544192090989486
1,312,1.6028722069710137
1,313,1.5813989781020132
1,314,1.5724140088092562
1,315,1.588122230245328
1,316,1.514596469680009
1,317,1.5380230813382088
1,318,1.478568545884469
1,319,1.5003223015331937
1,320,1.4676141765988706
1,321,1.4690535614907736
1,322,1.4842182299941873
1,323,1.4040774942765692
1,324,1.5405022157701767
1,325,1.3769334611995137
1,326,1.3584199458347608
1,327,1.4695545162790848
1,328,1.4444509950852242
1,329,1.4300597853074781
1,330,1.4250841408294828
1,331,1.3887465605598093
1,332,1.3411102211621253
1,333,1.387333046266473
1,334,1.3482347304571924
1,335,1.430393407379253
1,336,1.3748283134679298
1,337,1.3424438086086785
1,338,1.370165224290577
1,339,1.4103501615107494
1,340,1.365904996254394
1,341,1.3582425620882432
1,342,1.4176224435461282
1,343,1.4245322614411597
1,344,1.3944755713711758
1,345,1.4044272342824762
1,346,1.4482741917778574
1,347,1.3734092960648867
1,348,1.384940073508028
1,349,1.429153812755983
1,350,1.4643318940427235
1,351,1.5005441243654496
1,352,1.5687274563529074
1,353,1.5476704050336907
1,354,1.5063869587790337
1,355,1.5227023346509656
1,356,1.4823761195687826
1,357,1.5399181360345386
1,358,1.5341604856370892
1,359,1.5718099583755851
1,360,1.5206533368409818
1,361,1.5935199485611438
1,362,1.6488688612444107
1,363,1.5705680008850034
1,364,1.5989227776078805
1,365,1.6152043765184785
1,366,1.5615063566439358
1,367,1.5926437307255927
1,368,1.580943257829987
1,369,1.583086023945805
1,370,1.5364754577231308
1,371,1.5723410672904332
1,372,1.5911110390400018
1,373,1.6330188284907194
1,374,1.6018881176188937
1,375,1.6543243482547254
1,376,1.5003887501850321
1,377,1.5738923420848496
1,378,1.5304775989634145
1,379,1.6214384236988895
1,380,1.4618682752894578
1,381,1.4504257144843413
1,382,1.4524631274698283
1,383,1.3662509701251773
1,384,1.4362628321419788
1,385,1.4148894766192444
1,386,1.4509489889688452
1,387,1.4514820415124472
1,388,1.5196397561955521
1,389,1.4653469650379436
1,390,1.3816127243434033
1,391,1.3588804999425879
1,392,1.4225182221367862
1,393,1.3268680776542532
1,394,1.4802969783827167
1,395,1.4444686982115444
1,396,1.359771158250036
1,397,1.2962897083047324
1,398,1.4493526169644053
1,399,1.3766435110537416
1,400,1.445964656415293
1,401,1.307030608631905
1,402,1.3604094452366287
1,403,1.3951784084007868
1,404,1.402669759885524
1,405,1.384034443112306
1,406,1.4446475614252607
1,407,1.3677721376536776
1,408,1.4222866081496979
1,409,1.444194660741841
1,410,1.473110321219412
1,411,1.4925198190942182
1,412,1.4105044341901225
1,413,1.399977168738818
1,414,1.5505625512390422
1,415,1.5132398629287105
1,416,1.4689955353339041
1,417,1.5935255330215514
1,418,1.530956709115368
1,419,1.5929078770823968
1,420,1.5455663524059011
1,421,1.6528701996143487
1,422,1.6445608250208108
1,423,1.5505556076901927
1,424,1.6169793989753203
1,425,1.605199763915456
1,426,1.6449804746048426
1,427,1.5309723201111283
1,428,1.6152156549469485
1,429,1.634536955720182
1,430,1.49338244647016
1,431,1.5208641851920086
1,432,1.4757901049256423
1,433,1.5610456230489318
1,434,1.606229307022469
1,435,1.6404198578218427
1,436,1.5631205965645338
1,437,1.6341833409325985
1,438,1.476373628067715
1,439,1.4521988247474442
1,440,1.5260229567280243
1,441,1.5389647629758951
1,442,1.508706969091504
1,443,1.3972630039409857
1,444,1.4862826810077812
1,445,1.4155278354091527
1,446,1.50425640926253
1,447,1.4792327116076023
1,448,1.4042459911659633
2,449,1.0719299263212183
2,450,1.0546459377582882
2,451,1.1143562504039004
2,452,1.1749324088792488
2,453,1.0872788041021408
2,454,1.1707681518243656
2,455,1.1275746386089345
2,456,1.122401399298705
2,457,1.1640073632802774
2,458,1.1241938470298327
2,459,1.1540879054014836
2,460,1.126850113564754
2,461,1.2890634374305951
2,462,1.1957422683283587
2,463,1.1611819697872696
2,464,1.2080717663851697
2,465,1.191964230007662
2,466,1.1857412732566386
2,467,1.2257163702780438
2,468,1.2301286664591597
2,469,1.1620279574900947
2,470,1.1551532968207063
2,471,1.1647203277124298
2,472,1.0570977351689457
2,473,1.0894100371332405
2,474,1.2258141999706749
2,475,1.2314217950452637
2,476,1.127909458233617
2,477,1.159949935356432
2,478,1.137110712836628
2,479,1.2656793134168016
2,480,1.157760084003111
2,481,1.0853899782712566
2,482,1.034071680743707
2,483,0.9917468459724913
2,484,1.0727181312124523
2,485,1.0155536905943527
2,486,0.9735269726173199
2,487,1.0041088388816548
2,488,0.9747692560889358
2,489,1.1063001044108884
2,490,1.0598775489290846
2,491,1.0100670628808632
2,492,1.0800038854576088
2,493,1.0063314801814822
2,494,0.9568060503551301
2,495,1.0744103756881893
2,496,1.0245764486158757
2,497,0.9461445035881462
2,498,0.9898610770214392
2,499,0.9579499320525012
2,500,0.935901817407063
2,501,1.0555866839926198
2,502,1.1098673599891693
2,503,0.9504184447414973
2,504,1.0552177014655422
2,505,1.0019644799447296
2,506,1.0181984487400544
2,507,1.0215433580347337
2,508,1.0170360672210388
2,509,1.072107803765402
2,510,1.0378595159402915
2,511,1.1028371731952953
2,512,1.096792756764031
2,513,1.0973307903297818
2,514,1.0737570878947547
2,515,1.0999388420109741
2,516,1.1758778255410007
2,517,1.1720804666831328
2,518,1.1065894863869457
2,519,1.1682885473313933
2,520,1.20808953236923
2,521,1.0935197945168997
2,522,1.2098349438699063
2,523,1.1543628938219233
2,524,1.219953203295185
2,525,1.156252281564076
2,526,1.1061959905425272
2,527,1.1161004848313554
2,528,1.1999216537050994
2,529,1.2095452219364653
2,530,1.1493964220173412
2,531,1.2236259507948992
2,532,1.1047644524502342
2,533,1.179779173064515
2,534,1.116921173462279
2,535,1.1384711765853563
2,536,1.1662901287620921
2,537,1.1130943232130315
2,538,1.1284975806223503
2,539,1.1891497611729507
2,540,1.1006885149468308
2,541,1.161696869201335
2,542,1.0535833718058782
2,543,1.126591023629153
2,544,1.162186591174767
2,545,0.9566083690593905
2,546,1.030602446773435
2,547,1.0898289656218871
2,548,1.0417174135083713
2,549,1.0617784547676814
2,550,1.0049169479629738
2,551,1.0319652928023437
2,552,1.0130708294420907
2,553,1.073229728362478
2,554,1.0223747383559467
2,555,1.0222258631305323
2,556,0.9813659222549108
2,557,0.9751493379777791
2,558,0.9764517374664342
2,559,1.0173468586518977
2,560,0.9771187893266409
2,561,1.014194242117742
2,562,1.105991387130116
2,563,1.04924665479317
2,564,0.993776878110818
2,565,1.0754011087993793
2,566,1.0010211451450721
2,567,0.926364536951448
2,568,0.9854052454184794
2,569,0.9504263843367167
2,570,1.0350828515325274
2,571,1.0627212629238478
2,572,1.155121958665237
2,573,1.0974092233314303
2,574,1.0800360560124898
2,575,1.1424558559693412
2,576,1.000389710879653
2,577,1.1325549826036352
2,578,1.1689139757961706
2,579,1.065710663581725
2,580,1.2056771207856367
2,581,1.173755444033496
2,582,1.1438158527126732
2,583,1.2032999544886123
2,584,1.291536357733435
2,585,1.1926327664266272
2,586,1.200629775733916
2,587,1.1690247941554512
2,588,1.1523318038543109
2,589,1.2382007985847523
2,590,1.1547500197674014
2,591,1.2010042493206587
2,592,1.1724175962772585
2,593,1.2181380411303004
2,594,1.2077958830048687
2,595,1.2389793866149983
2,596,1.1566971353596092
2,597,1.1629547321609162
2,598,1.1209732213501353
2,599,1.1404373931999592
2,600,1.1736079838062945
2,601,1.1841125719057006
2,602,1.091189063292233
2,603,1.171415403867906
2,604,1.1860519133220804
2,605,1.1290703825791826
2,606,1.19225938119455
2,607,1.0497431272101063
2,608,1.0163046788850632
2,609,0.9798969280763326
2,610,1.1342183460441113
2,611,1.0830993563659093
2,612,1.0390388115138522
2,613,1.0478110352692493
2,614,0.9701702855862219
2,615,1.1420756633154645
2,616,1.0203701534848395
2,617,1.0143363085601471
2,618,1.0409992021095509
2,619,1.0255339845869331
2,620,1.0104109728938453
2,621,0.9584095428116278
2,622,1.0212192469375518
2,623,1.0924585589647413
2,624,1.0673316739489862
2,625,1.0823981537282104
2,626,0.9808042433873753
2,627,0.9614228132265658
2,628,1.0100182150169217
2,629,1.02531079312532
2,630,1.0842014715560504
2,631,0.9525167584616837
2,632,1.1218699291984104
2,633,1.0462663150519138
2,634,1.0420311568437208
2,635,1.0223206872513826
2,636,0.9999805360133446
2,637,1.1338282372983122
2,638,1.1063314393281543
2,639,1.0481129481672955
2,640,1.0576527543831682
2,641,1.115165530105536
2,642,1.2246108844898118
2,643,1.1369502811356424
2,644,1.0830201115041078
2,645,1.1535324809905694
2,646,1.1591444352358844
2,647,1.0441463137916849
2,648,1.1816729389263292
2,649,1.177371070750382
2,650,1.2273460457935135
2,651,1.2876531287120179
2,652,1.2532281642490317
2,653,1.1841581276745783
2,654,1.1419799561788495
2,655,1.3246819318124077
2,656,1.1966994663389892
2,657,1.1911992601914243
2,658,1.1851327707017878
2,659,1.1911930740800514
2,660,1.1681846677719652
2,661,1.1400562941346395
2,662,1.1340225847410572
2,663,1.1517171140290192
2,664,1.1176159339407843
2,665,1.100106032219689
2,666,1.1316500487054206
2,667,1.103873078896554
2,668,1.1819251632371723
2,669,0.964189650839362
2,670,1.141334955241768
2,671,1.1391938897522587
2,672,0.9635572996865408
3,673,0.7960049397771809
3,674,0.8045506178460916
3,675,0.7626306678248135
3,676,0.8038005057677885
3,677,0.796552361438772
3,678,0.9486953955127998
3,679,0.9163874864780749
3,680,0.9411388429546754
3,681,0.9209585317733123
3,682,0.8350194218830852
3,683,0.8710604046479993
3,684,0.9267287835487378
3,685,0.8452368376333237
3,686,0.945145059531537
3,687,0.8996680225721376
3,688,0.8941477777641238
3,689,0.9486446781955233
3,690,0.9345189661007471
3,691,0.8924757742780638
3,692,0.9657358184181521
3,693,0.8500158957837716
3,694,0.9302570364932989
3,695,0.9236440227615765
3,696,0.8722325187331709
3,697,0.8969922886484194
3,698,0.8104308550723288
3,699,0.9108908076236898
3,700,0.846632200682432
3,701,0.8205019834708368
3,702,0.889514713694441
3,703,0.7920341357600471
3,704,0.7468743209063494
3,705,0.7294704464622451
3,706,0.8276652476341554
3,707,0.723563741653701
3,708,0.8658007058114546
3,709,0.6647908047575269
3,710,0.8449785238048508
3,711,0.7625044037470574
3,712,0.7395270479692814
3,713,0.710213115609958
3,714,0.7512684140923608
3,715,0.724100007118597
3,716,0.7766878199070789
3,717,0.7236904945253487
3,718,0.7229013957877825
3,719,0.6955896085071591
3,720,0.7102997125387349
3,721,0.7289129470422172
3,722,0.6293856385859338
3,723,0.6498376209095988
3,724,0.7577210559495609
3,725,0.7333371258155802
3,726,0.7207134084411742
3,727,0.7367845673788693
3,728,0.7599643721922427
3,729,0.723024671678498
3,730,0.719155528951319
3,731,0.7764713642947066
3,732,0.7268330141174231
3,733,0.8056104074470293
3,734,0.7097938888420968
3,735,0.8562881610657308
3,736,0.8384505836502854
3,737,0.8375957266819415
3,738,0.8837858674872555
3,739,0.927567178055665
3,740,0.9043428147937647
3,741,0.7705069430284769
3,742,0.8070044475832333
3,743,0.8475970504682934
3,744,0.8873407760043277
3,745,0.9183890568895698
3,746,0.8618957908863815
3,747,0.9123484672862149
3,748,0.8691701705410061
3,749,0.8793553965347496
3,750,0.8416230880264872
3,751,0.8668319917131136
3,752,0.8454492233843588
3,753,0.8632814814946699
3,754,0.962810390396099
3,755,0.8597424307075785
3,756,1.0349756060986972
3,757,0.9232651053340709
3,758,0.9022298369282911
3,759,0.843661140259549
3,760,0.9144517364598662
3,761,0.8428491474584858
3,762,0.8693418958592548
3,763,0.9823553949188137
3,764,0.8402461607299011
3,765,0.8928919772055068
3,766,0.7904259405756102
3,767,0.8138674375016861
3,768,0.8941642392167929
3,769,0.7643582884695119
3,770,0.8765856847399505
3,771,0.8118790033287793
3,772,0.7392623913089528
3,773,0.7903575953450374
3,774,0.7992599770732466
3,775,0.7742423488327039
3,776,0.6578595025103173
3,777,0.6939998137813895
3,778,0.7127938117064561
3,779,0.7171401058649153
3,780,0.7485094227317135
3,781,0.7239307465212119
3,782,0.6468284762150555
3,783,0.7321501913764261
3,784,0.7442133479249905
3,785,0.7432110689626186
3,786,0.7717764307687205
3,787,0.762902574642176
3,788,0.7485531059737773
3,789,0.7273481744113951
3,790,0.6538929144134954
3,791,0.7652677219601154
3,792,0.7617099926156505
3,793,0.7730609695409235
3,794,0.7043371442367227
3,795,0.7232635642371024
3,796,0.8394737830112634
3,797,0.7946011442435347
3,798,0.8405821646147095
3,799,0.817917543009835
3,800,0.8279503305979797
3,801,0.8832044922901521
3,802,0.820084526984099
3,803,0.8599620620109116
3,804,0.8408917014831836
3,805,0.8506218595803049
3,806,0.8646376895274266
3,807,0.8982835970581288
3,808,0.8695803310531867
3,809,0.961843307245524
3,810,0.8590044286010694
3,811,0.8981653042175408
3,812,0.8883535167069871
3,813,0.984548949268372
3,814,0.9228979971815688
3,815,0.9645342117262663
3,816,0.8375384972568111
3,817,0.9230576104295891
3,818,0.9511103648148385
3,819,0.90673263615902
3,820,0.9509880213487593
3,821,0.8661001037137113
3,822,0.9558948264416749
3,823,0.9931130096778725
3,824,0.8521170784252142
3,825,0.8395040622965397
3,826,0.9254826006501445
3,827,0.9224297624423041
3,828,0.8076430663173145
3,829,0.8029053438563498
3,830,0.7998464074167667
3,831,0.7367261089067163
3,832,0.7481208640195695
3,833,0.7341419494770883
3,834,0.736542299507591
3,835,0.7641628764720126
3,836,0.7690448289793465
3,837,0.8268536758871075
3,838,0.6920430832073464
3,839,0.7845202315515978
3,840,0.7187256994679482
3,841,0.7219094306404262
3,842,0.7539678928160917
3,843,0.6608634692151277
3,844,0.7338533062822366
3,845,0.7217719232876916
3,846,0.7377844395743047
3,847,0.7283318136295259
3,848,0.8383417259299273
3,849,0.6863678704768201
3,850,0.695331226751989
3,851,0.695262075211402
3,852,0.7040497523570367
3,853,0.7061712384387049
3,854,0.8044587694810259
3,855,0.8236812496400627
3,856,0.7323711458310513
3,857,0.7280649786187973
3,858,0.8024620354535572
3,859,0.7608308010934877
3,860,0.829886007787554
3,861,0.8183319064359266
3,862,0.7423943825120178
3,863,0.9055023005139966
3,864,0.9277166239342705
3,865,0.8168313778389685
3,866,0.8372907775216885
3,867,0.8797391655332132
3,868,0.8904161459525097
3,869,0.9142628951216534
3,870,0.9888068879547306
3,871,0.8856593318572065
3,872,0.8599888673184424
3,873,0.8354678831532347
3,874,0.8715052728488918
3,875,0.909065022614206
3,876,1.0021438532406783
3,877,0.8872380445436567
3,878,0.9240116964910232
3,879,0.9107088441394223
3,880,0.9686742556038141
3,881,1.0323654641826034
3,882,0.8753116337044173
3,883,0.8723329112088928
3,884,0.9431267795147612
3,885,0.9183500162531122
3,886,0.9692169453830239
3,887,0.8980672340992627
3,888,0.842338615251265
3,889,0.8807971101813078
3,890,0.8972797636431166
3,891,0.8731620961206104
3,892,0.847605262656548
3,893,0.8655879230316156
3,894,0.860740439461074
3,895,0.8615136269723989
3,896,0.8151783529795757
